703,4,361.7,308.9,80.3,8.1,74.7
705,1,454.9,135.0,47.4,10.1,52.5
705,3,173.3,158.9,35.2,45.0,49.8
705,4,357.4,308.0,83.2,10.9,74.7
707,1,454.4,134.5,43.8,9.4,52.3
707,3,169.0,159.6,37.4,50.6,49.0
707,4,354.8,303.4,85.1,7.4,74.7
709,1,455.2,133.0,43.3,18.9,52.0
709,3,168.3,162.1,39.8,46.4,48.6
709,4,350.9,304.4,87.8,0.1,74.7
711,1,454.8,133.1,42.8,52.4,50.9
711,3,168.1,163.0,41.4,31.9,48.5
711,4,349.5,304.5,87.3,0.7,74.9
713,1,458.5,138.6,49.5,49.4,50.7
713,3,168.1,163.3,37.7,25.5,47.7
713,4,347.1,303.2,86.7,8.5,75.0
715,1,455.8,138.1,44.6,33.4,51.4
715,3,167.1,165.7,43.5,9.3,48.2
715,4,348.2,300.2,84.7,12.9,75.1
717,1,455.3,138.3,45.3,7.4,51.7
717,3,165.4,167.2,46.1,3.3,48.5
717,4,345.5,301.3,84.9,4.7,75.1
719,1,457.9,141.8,49.5,3.3,52.3
719,3,166.2,169.5,47.9,7.4,49.0
719,4,341.6,300.8,87.7,2.1,75.2
721,1,458.9,143.2,48.2,5.7,52.3
721,3,166.5,170.2,45.2,13.8,49.5
721,4,340.1,300.6,85.6,0.3,75.2
723,1,462.6,142.7,49.1,5.9,52.3
723,3,167.6,170.5,42.5,9.0,49.1
723,4,337.7,299.3,86.0,8.6,75.3
725,1,464.2,140.0,47.4,0.2,52.0
725,3,170.4,170.8,43.0,1.1,48.8
725,4,335.2,296.5,89.2,4.2,75.6
727,1,464.8,141.8,48.0,1.7,51.9
727,3,171.5,175.3,47.2,5.1,48.8
727,4,333.0,293.2,87.7,14.5,75.7
729,1,466.0,142.8,49.9,4.4,52.0
729,3,168.5,175.5,47.9,22.3,49.0
729,4,329.3,293.6,89.5,17.7,76.0
731,1,466.3,143.1,47.2,3.6,51.8
731,3,167.1,175.6,43.9,32.9,49.1
731,4,327.3,294.5,89.6,1.3,76.2
733,1,464.7,146.3,45.8,7.5,51.7
733,3,166.2,173.6,40.7,23.9,48.9
733,4,327.6,291.6,88.1,7.9,76.4
735,1,464.4,150.4,48.1,20.0,51.8
735,3,165.3,175.4,41.6,10.4,49.0
735,4,327.9,287.2,89.1,6.1,76.4
737,1,467.3,150.9,51.6,35.0,51.9
737,3,164.6,179.7,44.9,23.6,49.3
737,4,323.1,287.9,89.9,1.5,76.5
739,1,469.0,151.4,53.7,37.8,52.0
739,3,163.0,182.0,46.8,28.7,49.8
739,4,323.2,285.9,90.6,0.9,76.5
741,1,469.7,151.9,51.0,24.8,52.2
741,3,162.5,182.8,47.2,26.3,50.3
741,4,323.4,285.2,89.6,3.5,76.7
743,1,470.8,148.9,46.2,0.4,52.1
743,3,160.6,181.4,44.3,2.9,50.0
743,4,318.7,281.7,91.7,13.8,77.1
745,1,474.5,151.8,49.0,2.5,52.1
745,3,158.7,179.5,43.3,10.3,49.9
745,4,316.2,282.1,87.7,0.6,77.3
747,1,476.2,150.9,49.1,12.4,52.3
747,3,158.2,181.7,43.3,11.7,49.9
747,4,315.1,279.0,90.0,12.8,77.5
749,1,475.4,149.2,47.2,12.0,52.4
749,3,159.8,186.1,46.1,18.1,50.1
749,4,311.0,275.5,94.5,15.1,77.7
751,1,475.2,148.9,45.7,12.7,52.4
751,3,160.4,187.8,44.7,18.4,50.2
751,4,309.6,274.3,94.9,16.7,78.0
753,1,473.1,153.9,45.3,19.0,52.3
753,3,160.3,188.0,44.3,16.0,50.4
753,4,310.9,274.6,88.5,4.8,78.1
755,1,474.2,155.9,45.8,12.8,52.4
755,3,160.9,187.4,44.4,15.7,50.5
755,4,311.4,271.5,87.1,14.9,78.1
757,1,475.9,156.6,45.3,3.3,52.4
757,3,161.5,191.0,48.7,11.8,50.5
757,4,306.0,271.6,88.0,16.6,78.3
759,1,479.7,156.9,48.3,16.6,52.3
759,3,160.1,193.4,50.6,7.2,50.6
759,4,304.1,268.8,90.7,20.3,78.3
761,1,481.2,156.9,45.8,0.5,52.3
761,3,159.6,194.2,49.6,0.7,50.7
761,4,303.4,267.7,89.6,20.7,78.5
763,1,482.8,157.6,45.0,18.4,52.2
763,3,157.4,193.2,48.3,11.0,50.9
763,4,301.6,267.4,91.9,18.7,78.7
765,1,485.0,156.8,47.4,4.6,52.2
765,3,157.2,192.5,46.5,21.0,51.0
765,4,299.9,265.0,88.8,11.8,78.7
767,1,484.4,154.7,46.3,0.7,52.1
767,3,159.8,193.4,46.5,2.9,51.0
767,4,299.7,261.2,90.4,16.5,78.8
769,1,482.6,157.6,47.0,5.6,52.0
769,3,159.9,196.4,50.1,14.0,51.1
769,4,294.4,260.2,94.6,14.5,79.0
771,1,481.8,158.7,46.2,6.6,52.0
771,3,159.9,197.5,48.4,27.1,51.2
771,4,292.5,259.8,94.0,14.8,79.1
773,1,482.5,161.4,45.8,8.7,52.0
773,3,159.9,199.2,48.3,21.0,51.4
773,4,291.2,259.4,88.8,4.2,79.1
775,1,482.0,163.1,46.6,9.6,51.9
775,3,158.3,200.1,48.5,10.6,51.6
775,4,288.4,255.4,91.6,13.0,79.2
777,1,483.1,165.6,48.8,16.7,51.9
777,3,154.1,202.4,49.6,8.1,51.7
777,4,284.7,255.0,93.5,8.4,79.3
779,1,483.6,164.3,47.7,16.3,51.7
779,3,153.8,205.6,51.0,12.9,51.8
779,4,284.6,253.5,94.0,9.3,79.5
781,1,483.7,163.8,42.8,21.4,51.5
781,3,153.7,206.7,50.5,23.0,51.9
781,4,284.5,253.0,95.2,8.3,79.7
783,1,489.9,163.5,44.8,0.0,51.4
783,3,155.7,206.4,51.3,29.2,52.1
783,4,282.3,250.5,94.8,10.9,79.8
785,1,492.3,166.7,49.7,9.0,51.4
785,3,157.4,205.2,47.5,24.2,52.2
785,4,280.2,250.0,91.0,6.0,79.9
787,1,493.5,163.5,48.4,0.8,51.4
787,3,161.5,202.9,40.6,27.7,52.2
787,4,277.5,250.2,90.8,0.3,79.9
789,1,491.2,163.0,47.0,5.6,51.4
789,3,162.9,203.5,40.4,25.6,52.0
789,4,273.5,249.7,93.8,2.1,79.9
791,1,491.0,162.7,40.8,18.4,51.3
791,3,164.1,204.0,41.2,31.7,51.9
791,4,272.2,249.5,92.4,4.7,79.9
793,1,496.5,165.9,49.1,17.4,51.4
793,3,163.2,206.6,41.2,26.6,51.8
793,4,271.4,246.5,94.0,6.1,80.1
795,1,495.5,168.9,50.0,11.0,51.5
795,3,161.2,208.8,41.2,9.5,51.7
795,4,271.2,245.1,92.8,1.0,80.2
797,1,493.7,169.9,45.6,8.6,51.6
797,3,159.8,209.6,40.6,10.5,51.5
797,4,265.5,244.6,94.4,9.2,80.5
799,1,493.1,171.6,44.8,21.9,51.4
799,3,163.5,211.2,41.1,29.5,51.2
799,4,265.4,244.4,93.6,10.5,80.6
801,1,492.9,172.2,42.4,19.4,51.3
801,3,164.9,211.7,41.1,44.7,51.4
801,4,265.4,244.4,90.6,9.1,80.6
803,1,495.1,174.0,46.8,18.2,51.4
803,3,164.8,211.9,41.4,50.8,51.9
803,4,262.6,242.5,90.8,8.9,80.6
805,1,498.2,172.7,46.0,19.1,51.3
805,3,163.7,214.6,39.8,44.5,51.2
805,4,257.2,238.4,93.8,14.6,80.8
807,1,500.6,171.6,45.5,3.5,51.3
807,3,161.9,217.2,42.6,28.6,50.8
807,4,256.4,237.0,92.0,12.1,80.8
809,1,503.1,170.8,45.8,16.4,51.3
809,3,160.6,217.8,42.6,22.8,50.4
809,4,254.5,236.9,93.2,13.8,80.8
811,1,504.1,170.4,46.6,17.6,51.3
811,3,160.5,217.6,44.4,18.2,50.4
811,4,253.8,236.8,92.2,10.4,80.8
813,1,505.1,169.9,45.2,21.2,51.3
813,3,160.4,219.6,44.3,21.7,50.3
813,4,248.7,235.6,94.6,12.8,81.0
815,1,506.1,172.7,44.8,26.2,51.2
815,3,159.7,220.9,41.3,39.0,49.9
815,4,248.9,235.9,91.3,12.4,80.9
817,1,504.3,173.4,41.3,19.7,51.1
817,3,158.5,220.7,39.3,41.1,48.3
817,4,247.3,233.7,92.1,11.0,80.9
819,1,505.3,177.6,44.4,8.1,50.9
819,3,157.4,221.2,39.3,35.5,46.5
819,4,242.1,232.2,96.8,14.8,81.0
821,1,506.0,179.2,47.5,5.0,51.1
821,3,157.0,222.1,41.2,14.9,47.2
821,4,240.3,231.4,92.6,16.4,80.9
823,1,507.9,180.8,43.9,3.2,51.1
823,3,158.4,220.4,41.0,6.0,48.4
823,4,238.4,229.7,94.3,15.1,80.9
825,1,507.7,180.0,43.1,13.1,50.8
825,3,159.6,219.1,38.0,14.8,48.1
825,4,233.5,229.5,95.5,10.9,81.1
827,1,510.1,178.1,45.5,1.0,50.8
827,3,162.9,217.0,31.1,10.0,47.8
827,4,233.0,229.8,91.4,8.4,81.1
829,1,512.6,182.5,50.2,2.4,50.9
829,3,166.8,217.4,30.6,4.5,47.6
829,4,230.9,229.3,90.9,8.6,81.0
831,1,513.2,183.8,50.0,19.1,51.1
831,3,168.4,217.6,31.0,15.5,47.2
831,4,230.2,229.8,91.8,13.2,80.9
833,1,514.1,180.8,47.2,0.5,51.1
833,3,165.3,218.3,31.4,19.1,46.8
833,4,226.1,228.7,95.3,12.3,81.0
835,1,514.7,179.1,45.3,10.4,50.9
835,3,163.5,221.5,30.1,24.8,46.1
835,4,225.0,225.5,94.0,8.5,81.1
837,1,514.3,180.4,42.4,23.8,50.8
837,3,165.1,223.7,30.4,0.0,45.7
837,4,223.7,224.1,92.2,6.1,81.0
839,1,517.3,183.2,45.0,31.7,50.8
839,3,170.1,225.5,32.9,6.8,45.2
839,4,219.5,225.7,93.9,8.7,81.0
841,1,518.5,184.3,45.0,29.1,50.9
841,3,171.6,226.1,35.8,3.8,45.0
841,4,217.4,225.6,93.9,12.0,81.1
843,1,518.5,185.6,44.7,15.8,50.9
843,3,170.1,226.3,36.4,15.0,45.0
843,4,217.6,223.0,92.1,12.2,81.1
845,1,516.2,186.1,45.3,3.6,50.8
845,3,168.5,228.4,36.1,27.7,45.0
845,4,214.5,223.1,93.1,10.7,81.1
847,1,519.2,189.2,48.9,18.1,50.9
847,3,165.6,228.8,32.6,21.7,45.0
847,4,212.1,225.7,89.2,16.3,81.0
849,1,522.6,187.4,50.2,15.8,51.1
849,3,167.8,231.9,34.9,23.7,45.0
849,4,210.0,221.6,91.3,11.7,80.9
851,1,523.9,186.7,48.0,24.2,51.1
851,3,168.3,233.0,35.2,26.9,45.0
851,4,209.3,219.9,91.2,6.9,80.9
853,1,524.0,186.4,47.9,17.3,51.2
853,3,171.8,233.1,35.5,39.8,45.0
853,4,205.1,220.4,90.1,7.3,80.7
855,1,526.0,184.7,46.1,6.8,51.2
855,3,172.1,233.7,35.8,34.6,45.0
855,4,203.9,219.2,88.2,11.9,80.6
857,1,527.0,186.0,48.8,10.6,51.4
857,3,168.9,235.2,33.5,24.1,45.0
857,4,201.6,216.8,90.9,5.2,80.5
859,1,527.4,187.5,50.1,14.0,51.6
859,3,168.7,237.1,34.4,28.0,45.0
859,4,200.1,218.5,90.6,7.5,80.3
861,1,527.4,188.0,44.9,24.1,51.5
861,3,168.6,237.7,33.6,18.4,45.0
861,4,199.6,219.2,88.6,11.1,80.2
863,1,527.1,191.5,43.0,14.2,51.5
863,3,173.5,239.6,37.6,26.9,45.0
863,4,196.9,220.8,89.2,10.4,80.0
865,1,526.9,193.5,44.6,1.7,51.6
865,3,176.0,238.6,38.6,27.9,45.0
865,4,195.9,217.9,88.4,7.0,79.7
867,1,526.6,195.4,48.1,0.7,51.6
867,3,177.9,236.6,36.2,14.1,45.0
867,4,193.3,214.4,87.3,2.9,79.6
869,1,527.4,194.3,48.2,5.5,51.6
869,3,176.9,237.8,35.1,4.7,45.0
869,4,187.9,211.6,93.1,2.7,79.6
871,1,528.0,193.8,41.8,5.2,51.3
871,3,176.5,238.1,34.5,19.3,45.0
871,4,185.9,210.5,93.2,1.9,79.7
873,1,531.1,192.9,43.3,7.3,51.2
873,3,174.3,241.0,34.5,21.3,45.0
873,4,187.9,208.8,91.8,1.6,79.6
875,1,533.9,195.8,47.7,10.6,51.3
875,3,173.5,241.3,34.9,0.8,45.0
875,4,186.7,209.5,86.4,3.4,79.3
877,1,536.6,196.2,49.7,7.8,51.5
877,3,172.6,244.3,34.2,20.6,45.0
877,4,182.1,209.5,90.1,0.9,79.2
879,1,537.2,196.0,50.5,5.3,51.6
879,3,173.2,246.8,36.1,19.3,45.0
879,4,181.0,207.9,91.8,5.0,79.1
881,1,537.5,195.9,47.0,2.2,51.7
881,3,173.4,247.7,37.1,13.7,45.0
881,4,180.7,207.3,89.2,0.5,79.0
883,1,533.9,200.1,44.8,1.6,51.7
883,3,176.1,246.3,34.5,4.3,45.0
883,4,177.3,208.1,85.4,2.8,78.8
885,1,536.1,201.7,46.9,8.2,51.7
885,3,176.8,245.2,31.8,12.9,45.0
885,4,175.8,206.2,86.7,11.9,78.5
887,1,536.9,201.6,45.3,3.2,51.6
887,3,176.1,245.7,32.2,6.2,45.0
887,4,173.6,202.9,87.8,9.4,78.5
889,1,540.4,199.9,46.2,2.7,51.5
889,3,177.1,248.4,35.4,4.4,45.0
889,4,169.3,202.9,90.6,1.9,78.4
891,1,541.8,198.9,46.2,6.6,51.5
891,3,177.5,249.4,34.5,17.6,45.0
891,4,168.3,203.0,86.5,6.7,78.3
893,1,542.9,204.1,48.2,17.4,51.5
893,3,176.6,249.8,33.6,31.0,45.0
893,4,168.4,201.7,86.9,7.6,78.1
895,1,545.7,201.6,49.6,14.1,51.6
895,3,179.9,247.6,34.2,8.8,45.0
895,4,167.5,198.0,87.7,8.9,78.1
897,1,545.0,201.1,45.8,15.0,51.5
897,3,181.1,245.4,33.9,23.9,45.0
897,4,163.6,196.9,86.8,12.3,78.0
899,1,543.7,201.5,43.0,20.3,51.3
899,3,180.6,249.6,36.1,6.3,45.0
899,4,162.9,195.3,85.9,16.7,77.8
901,1,543.2,201.7,41.7,3.2,51.2
901,3,180.3,251.2,38.0,8.0,45.0
901,4,162.7,194.7,83.7,25.3,77.6
903,1,542.9,205.0,42.4,0.1,51.2
903,3,179.1,253.8,39.4,25.2,45.0
903,4,160.3,192.8,81.8,18.0,77.4
905,1,543.2,207.2,43.9,11.5,51.2
905,3,177.3,256.4,41.8,38.3,45.0
905,4,157.6,187.3,86.0,15.8,77.3
907,1,543.2,206.4,39.2,1.8,50.9
907,3,174.0,257.2,40.6,35.1,45.0
907,4,155.9,186.9,86.5,15.3,77.3
909,1,548.4,212.9,45.5,6.6,50.8
909,3,173.8,260.5,43.3,28.6,45.0
909,4,151.7,185.5,90.4,13.4,77.2
911,1,549.3,214.2,48.8,15.5,51.1
911,3,173.1,262.1,44.7,24.9,45.0
911,4,149.6,183.9,89.2,6.2,77.1
1125,5,132.1,284.1,18.9,51.3,45.0
1127,5,133.5,285.3,16.5,41.9,45.0
1129,5,135.3,283.5,17.5,12.3,45.0
1131,5,134.7,283.1,16.5,3.9,45.0
1133,5,134.4,283.0,17.1,4.8,45.0
1135,5,135.6,284.5,13.3,36.9,45.0
1137,5,135.7,283.8,15.1,28.0,45.0
1139,5,136.1,284.2,17.0,33.7,45.0
1141,5,137.5,285.0,18.0,31.2,45.0
1143,5,138.0,285.4,17.0,8.1,45.0
1145,5,138.8,283.5,20.1,2.4,45.0
1147,5,137.9,284.7,18.0,12.8,45.0
1149,5,139.4,285.6,19.0,12.1,45.0
1151,5,140.6,284.6,20.1,10.3,45.0
1153,5,141.1,284.2,22.0,15.1,45.0
1155,5,140.3,285.3,21.0,11.1,45.0
1157,5,140.9,286.1,22.2,2.4,45.0
1159,5,141.5,284.8,20.0,7.1,45.0
1161,5,141.3,285.9,19.2,20.6,45.0
1163,5,141.3,286.3,18.0,18.9,45.0
1163,6,470.8,333.5,78.4,68.5,45.0
1165,5,143.2,287.1,19.2,5.0,45.0
1165,6,469.1,328.4,72.4,80.0,45.0
1167,5,144.2,288.8,20.4,34.2,45.0
1167,6,472.9,330.3,72.0,68.3,45.0
1169,5,143.3,287.4,20.1,34.3,45.0
1169,6,475.3,331.4,72.0,64.5,45.0
1171,5,143.2,286.9,20.0,43.9,45.0
1171,6,477.8,329.3,75.1,67.6,45.0
1173,5,143.2,286.3,18.0,19.7,45.0
1173,6,478.8,328.5,75.7,64.4,45.0
1175,5,144.2,286.1,18.1,24.8,45.0
1175,6,478.4,327.3,73.3,66.3,45.0
1177,5,144.2,286.7,19.0,24.3,45.0
1177,6,481.5,328.1,75.3,62.3,45.0
1179,5,147.2,286.9,22.0,15.2,45.0
1179,6,484.9,327.8,77.2,51.4,45.0
1181,5,144.6,287.3,18.0,32.5,45.0
1181,6,484.9,325.1,78.0,48.1,45.0
1183,5,144.0,287.2,15.1,50.0,45.0
1183,6,484.2,324.4,76.0,57.0,45.0
1185,5,143.1,289.1,13.9,39.8,45.0
1185,6,486.5,323.9,75.1,55.7,45.0
1187,5,143.4,287.4,14.1,26.6,45.0
1187,6,487.9,323.4,77.2,47.2,45.0
1189,5,144.1,286.9,14.1,26.6,45.0
1189,6,492.7,319.2,82.5,49.4,45.0
1191,5,143.8,286.6,12.2,45.0,45.0
1191,6,494.5,318.4,83.5,50.7,45.0
1193,5,143.6,286.9,11.4,4.4,45.0
1193,6,494.8,318.7,82.4,52.0,45.0
1195,5,146.2,287.0,15.1,12.5,45.0
1195,6,493.9,316.0,79.9,55.5,45.0
1197,5,145.5,288.3,14.3,50.7,45.0
1197,6,494.7,315.3,80.2,45.5,45.0
1199,5,144.6,287.5,11.7,19.7,45.0
1199,6,499.3,310.4,85.1,44.9,45.0
1201,5,146.5,287.5,13.9,15.3,45.0
1201,6,503.0,308.7,85.9,41.4,45.0
1201,7,476.5,309.5,55.3,118.9,45.0
1203,5,147.3,287.5,15.3,15.3,45.0
1203,6,504.3,307.4,71.3,7.4,45.0
1203,7,476.5,310.2,67.7,112.5,45.0
1205,5,145.6,289.8,12.6,29.7,45.0
1205,6,502.1,307.0,69.0,0.3,45.0
1205,7,471.0,314.5,69.6,117.1,45.0
1207,5,146.9,290.0,13.0,18.4,45.0
1207,6,504.5,305.2,68.4,9.3,45.0
1207,7,469.3,311.4,72.0,117.3,45.0
1209,5,148.0,288.1,14.9,3.4,45.0
1209,6,505.7,302.3,70.3,9.3,46.4
1209,7,465.4,314.0,72.4,121.3,45.0
1211,5,146.5,289.4,13.9,21.0,45.0
1211,6,504.0,301.9,70.2,10.9,50.6
1211,7,464.0,315.9,67.4,127.3,45.0
1213,5,145.9,289.8,11.2,59.0,45.0
1213,6,503.4,301.8,68.0,10.0,51.3
1213,7,463.6,316.5,66.1,129.0,45.0
1215,5,147.0,291.6,13.6,49.8,45.0
1215,6,503.8,299.8,67.9,19.1,51.2
1215,7,461.4,318.3,62.2,129.5,45.0
1217,5,149.1,290.6,14.3,53.1,45.0
1217,6,506.2,297.8,70.0,19.6,50.5
1217,7,459.0,318.6,58.1,134.9,45.0
1219,5,149.8,291.3,13.4,22.7,45.0
1219,6,504.8,295.8,67.2,25.0,50.1
1219,7,458.1,318.3,57.7,135.6,45.0
1221,5,150.1,292.2,13.9,13.7,45.0
1221,6,502.4,295.1,64.4,26.0,49.6
1221,7,457.9,316.8,56.4,138.5,45.0
1223,5,150.2,292.5,15.0,27.0,45.0
1223,6,501.3,295.2,64.4,26.3,49.2
1223,7,457.8,316.0,59.1,133.2,45.0
1225,5,152.9,289.6,15.8,14.0,45.0
1225,6,502.5,293.3,65.3,26.9,51.2
1225,7,455.2,316.2,54.9,130.9,45.0
1227,5,151.9,291.1,13.4,24.2,45.0
1227,6,498.7,293.0,60.0,42.5,51.1
1227,7,453.6,319.6,54.8,131.4,45.0
1229,5,150.8,292.4,12.8,6.9,45.0
1229,6,496.2,291.6,58.5,49.5,50.3
1229,7,452.4,321.9,58.1,124.1,45.0
1231,5,150.7,290.9,10.8,15.3,45.0
1231,6,494.0,285.2,61.7,54.6,48.9
1231,7,449.7,323.0,58.7,123.2,45.0
1233,5,150.7,290.7,11.2,35.5,45.0
1233,6,493.1,282.8,64.4,48.2,48.3
1233,7,448.8,323.7,59.8,121.4,45.0
1235,5,152.9,291.2,13.0,1.4,45.0
1235,6,489.4,284.5,59.2,57.5,47.3
1235,7,445.1,328.0,60.2,119.8,45.0
1237,5,152.5,291.4,13.0,18.4,45.0
1237,6,488.8,280.3,59.8,71.0,45.0
1237,7,444.5,326.6,58.0,123.8,45.0
1239,5,153.6,291.5,13.4,7.9,45.0
1239,6,488.3,280.3,56.9,77.5,45.0
1239,7,443.0,328.5,60.4,121.0,45.0
1239,8,197.3,290.0,3.6,126.9,19.0
1241,5,153.4,291.9,13.0,24.2,45.0
1241,6,486.4,277.2,58.2,83.6,45.0
1241,7,439.0,329.6,69.4,68.3,45.0
1241,8,197.1,290.4,5.0,122.5,18.9
1243,5,153.9,292.0,10.8,31.0,45.0
1243,6,485.8,275.9,55.4,85.0,45.0
1243,7,437.7,329.9,70.8,61.8,45.0
1243,8,197.0,290.6,4.0,97.1,18.8
1245,5,152.1,293.4,9.4,18.4,45.0
1245,6,486.7,276.9,55.8,83.8,45.0
1245,7,437.3,333.6,73.1,48.5,45.0
1245,8,197.0,291.3,5.1,18.4,18.9
1247,5,153.8,292.9,11.2,27.3,45.0
1247,6,485.4,275.9,56.9,82.5,45.0
1247,7,437.0,334.6,73.6,42.0,45.0
1247,8,197.6,288.2,2.0,0.0,18.7
1249,5,155.3,292.7,13.4,26.6,45.0
1249,6,484.2,277.0,52.5,83.8,45.0
1249,7,435.9,336.3,76.0,31.8,45.0
1249,8,199.6,287.0,2.2,135.0,18.5
1251,5,154.3,293.6,13.0,32.3,45.0
1251,6,482.1,275.4,53.2,81.7,45.0
1251,7,433.1,335.1,76.8,33.9,45.0
1251,8,199.3,285.3,2.2,153.4,18.4
1253,5,153.9,293.9,11.4,52.3,45.0
1253,6,481.7,275.2,52.1,84.3,45.0
1253,7,432.2,334.7,75.8,34.0,45.0
1253,8,199.2,284.6,4.1,143.1,18.4
1255,5,155.0,294.1,13.6,5.0,45.0
1255,6,480.6,274.1,54.0,87.4,45.0
1255,7,430.5,335.8,77.1,26.1,45.0
1255,8,199.8,284.4,4.1,150.9,18.4
1257,5,155.4,293.8,10.6,49.8,45.0
1257,6,477.1,273.4,54.5,82.8,45.0
1257,7,427.7,334.9,80.7,27.0,45.0
1257,8,198.3,284.0,4.5,125.8,18.6
1259,5,154.6,294.3,12.2,13.2,45.0
1259,6,476.3,270.9,55.6,77.1,45.0
1259,7,426.7,334.5,80.1,20.2,45.0
1259,8,194.2,280.3,10.6,41.8,18.9
1261,5,154.9,294.5,13.0,9.0,45.0
1261,6,476.4,271.4,53.6,76.5,45.0
1261,7,423.7,332.1,81.2,21.2,45.0
1261,8,190.9,276.8,16.4,12.7,20.0
1263,5,154.4,295.2,12.5,71.6,45.0
1263,6,476.8,271.9,53.0,77.8,45.0
1263,7,422.3,331.2,77.8,23.4,45.0
1263,8,189.4,275.3,17.2,39.8,21.1
1265,5,157.1,295.2,16.1,7.1,45.0
1265,6,474.0,270.1,54.8,68.2,45.0
1265,7,420.2,332.4,76.4,28.2,45.0
1265,8,188.5,276.4,17.0,42.5,22.9
1267,5,159.8,296.8,18.0,21.0,45.0
1267,6,472.3,267.8,55.7,53.1,45.0
1267,7,420.7,331.0,70.3,26.2,45.0
1267,8,186.9,274.9,19.8,45.0,26.8
1269,5,164.5,299.4,24.7,3.0,45.0
1269,6,470.7,268.6,55.5,51.8,45.0
1269,7,416.3,329.5,71.2,32.0,45.0
1269,8,187.0,273.3,21.4,0.7,45.0
1271,5,166.2,300.0,26.4,0.4,45.0
1271,6,468.8,266.6,58.1,55.8,45.0
1271,7,417.4,328.2,70.0,37.7,45.0
1271,8,188.6,272.8,20.8,2.2,45.0
1273,5,166.8,299.6,23.9,10.1,45.0
1273,6,468.2,265.9,55.9,40.5,45.0
1273,7,418.1,327.7,67.5,43.2,45.0
1273,8,189.2,272.0,21.6,25.1,45.0
1275,5,165.3,300.0,23.3,11.5,45.0
1275,6,465.7,265.0,58.7,45.4,45.0
1275,7,415.0,326.2,69.4,40.5,46.0
1275,8,190.8,270.3,22.0,60.3,45.0
1277,5,164.7,303.2,25.6,23.5,45.0
1277,6,464.4,266.0,56.2,39.6,45.0
1277,7,415.4,324.7,63.3,40.1,48.7
1277,8,191.3,269.8,22.8,85.4,45.0
1279,5,166.5,303.0,25.0,10.5,45.0
1279,6,463.0,267.0,57.3,37.1,45.0
1279,7,415.0,322.2,63.3,44.0,49.3
1279,8,191.2,269.6,21.5,100.6,45.0
1281,5,170.4,301.2,26.9,3.2,45.0
1281,6,461.9,267.1,58.7,40.9,45.0
1281,7,413.6,319.6,63.6,48.6,48.8
1281,8,192.1,270.5,20.2,97.1,45.0
1283,5,171.9,300.5,28.2,9.5,45.0
1283,6,461.2,267.2,56.6,42.1,45.0
1283,7,413.1,318.3,57.1,61.9,48.3
1283,8,192.4,270.9,19.9,124.2,45.0
1285,5,170.4,301.3,26.4,12.0,45.0
1285,6,462.3,270.2,54.7,45.4,45.0
1285,7,411.9,317.8,58.3,69.1,47.9
1285,8,189.4,267.6,22.5,0.0,45.0
1287,5,172.1,302.8,27.8,0.7,45.0
1287,6,461.4,268.4,55.6,28.6,45.0
1287,7,408.3,315.4,57.0,75.4,47.0
1287,8,186.5,266.0,25.5,94.0,45.0
1289,5,173.0,303.4,30.4,1.2,45.0
1289,6,460.8,269.9,54.4,34.5,45.0
1289,7,406.3,314.8,57.0,71.6,46.0
1289,8,184.1,265.0,25.9,81.9,45.0
1291,5,173.0,303.0,30.9,2.3,45.0
1291,6,459.6,271.5,53.3,39.5,45.0
1291,7,402.7,312.1,61.1,66.4,45.1
1291,8,182.9,264.7,28.7,71.3,45.0
1293,5,173.0,302.8,28.2,6.8,45.0
1293,6,459.5,272.4,51.6,41.9,45.0
1293,7,401.7,311.0,60.4,68.4,45.0
1293,8,182.4,264.7,29.5,66.9,45.0
1295,5,174.2,303.0,28.2,1.2,45.0
1295,6,455.0,271.9,58.1,34.6,45.0
1295,7,399.7,310.3,59.5,67.9,45.0
1295,8,185.0,266.4,27.7,44.0,45.0
1297,5,176.0,303.8,29.5,8.7,45.0
1297,6,455.2,272.3,54.1,47.2,45.0
1297,7,396.1,309.4,62.6,66.4,45.0
1297,8,187.0,266.7,24.7,14.0,45.0
1299,5,175.7,304.4,27.7,1.1,45.0
1299,6,453.1,273.7,53.7,47.7,45.0
1299,7,394.1,310.1,63.3,62.4,45.0
1299,8,188.1,266.1,23.3,24.7,45.0
1301,5,175.5,304.6,27.7,13.7,45.0
1301,6,448.5,274.3,57.0,49.9,45.0
1301,7,390.8,307.2,67.5,61.4,45.0
1301,8,188.8,265.6,24.6,34.1,45.0
1303,5,175.4,304.6,27.5,23.6,45.0
1303,6,447.0,274.5,58.2,47.2,45.0
1303,7,389.6,306.1,66.8,64.6,45.0
1303,8,189.0,265.4,24.2,50.2,45.0
1305,5,175.7,304.7,27.3,5.4,45.0
1305,6,447.5,275.9,53.8,61.6,45.0
1305,7,391.8,305.3,63.6,59.2,45.0
1305,8,189.4,265.3,25.1,61.3,45.0
1307,5,175.8,305.3,28.2,2.0,45.0
1307,6,447.3,279.3,50.4,67.1,45.0
1307,7,390.4,302.1,64.8,58.6,45.0
1307,8,188.3,265.0,24.6,47.7,45.0
1309,5,176.1,305.9,30.0,1.6,45.0
1309,6,447.0,280.6,46.3,70.9,45.0
1309,7,389.6,301.0,63.9,55.6,45.0
1309,8,188.2,264.9,23.8,32.7,45.0
1311,5,177.8,307.4,31.9,6.7,45.0
